year,hid,province,district,zone,starch,pulses,meat,vegetables,oil,fruits,milk,sugar,FCS,FCG,FS_final,DDS,GDDS
2018,7708,3,301,4,7,2,0,5,3,0,0,0,26.5,2,3,4,1
2018,7709,3,307,1,7,5,0,0,0,0,0,0,29.0,2,2,2,1
2018,7710,2,204,5,7,7,0,4,3,0,0,0,40.5,3,1,4,1
2018,7711,5,505,10,7,3,0,3,0,0,0,0,26.0,2,3,3,1
2018,7712,4,402,6,7,3,0,6,3,0,0,0,30.5,2,2,4,1
2018,7713,2,201,5,7,7,0,7,2,0,0,0,43.0,3,2,4,1
2018,7714,5,503,7,7,7,0,7,1,0,0,1,43.0,3,1,4,1
2018,7715,2,205,2,7,7,0,0,0,0,0,0,35.0,2,3,2,1
2018,7716,2,202,5,7,0,0,7,3,0,0,0,22.5,2,3,3,1
2018,7717,5,504,9,7,3,0,0,0,0,0,0,23.0,2,3,2,1
2018,7718,2,204,5,7,6,0,6,5,0,0,0,40.5,3,2,4,1
2018,7719,2,204,5,7,7,1,7,0,0,0,0,46.0,3,2,4,1
2018,7720,4,401,7,7,7,0,6,3,0,0,0,42.5,3,2,4,1
2018,7721,5,507,8,7,2,2,7,5,0,0,0,37.5,3,2,5,2
2018,7722,5,507,8,7,7,0,5,3,1,0,1,43.0,3,2,5,2
2018,7723,2,208,5,7,7,0,7,7,0,0,3,47.0,3,2,4,1
2018,7724,3,307,1,7,2,0,7,0,0,0,0,27.0,2,2,3,1
2018,7725,1,101,0,7,7,5,7,7,3,7,7,100.0,3,1,7,3
2018,7726,2,204,5,7,4,4,7,7,7,0,7,63.0,3,2,6,2
2018,7727,2,204,5,7,7,0,7,7,7,0,7,56.0,3,2,5,2
2018,7728,3,304,2,7,7,2,7,1,0,1,0,54.5,3,1,6,2
2018,7729,3,306,1,7,5,3,6,7,1,0,2,52.5,3,1,6,2
2018,7730,2,206,5,7,6,1,5,7,5,0,3,51.0,3,2,6,2
2018,7731,3,302,2,7,4,0,0,0,0,1,2,31.0,2,3,3,1
2018,7732,1,103,0,7,7,0,7,7,0,0,3,47.0,3,1,4,1
2018,7733,2,202,5,7,7,0,7,7,0,0,0,45.5,3,2,4,1
2018,7734,2,201,5,7,7,7,7,7,7,7,7,112.0,3,1,7,3
2018,7735,4,402,4,7,6,1,3,7,2,0,2,45.5,3,1,6,2
2018,7736,2,202,5,7,7,0,7,3,0,0,0,43.5,3,1,4,1
2018,7737,5,501,10,7,7,1,6,7,1,2,3,59.0,3,1,7,3
2018,7738,5,501,10,7,6,1,5,7,1,0,2,46.5,3,1,6,2
2018,7739,2,203,2,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,7740,3,303,3,7,7,0,5,4,1,0,3,44.5,3,1,5,2
2018,7741,5,507,8,7,7,3,1,7,1,0,3,54.0,3,2,6,2
2018,7742,5,502,11,7,4,1,5,3,0,0,2,37.5,3,2,5,2
2018,7743,5,501,10,7,7,1,3,7,1,0,7,50.0,3,1,6,2
2018,7744,5,501,9,7,7,4,3,7,2,0,5,62.0,3,1,6,2
2018,7745,2,202,5,7,7,0,7,7,1,0,7,50.0,3,2,5,2
2018,7746,3,305,4,7,7,3,4,3,0,3,3,66.0,3,2,6,2
2018,7747,4,403,3,7,7,0,3,1,0,0,0,38.5,3,1,4,1
2018,7748,2,204,5,7,7,0,7,7,0,0,7,49.0,3,2,4,1
2018,7749,5,502,11,7,7,5,1,7,2,7,7,93.0,3,1,7,3
2018,7750,3,303,3,7,4,0,7,7,1,0,2,38.5,3,2,5,2
2018,7751,2,208,5,7,3,0,4,0,0,0,1,27.5,2,4,3,1
2018,7752,3,303,3,7,7,0,0,4,0,7,4,67.0,3,2,4,1
2018,7753,2,206,5,7,5,0,7,3,3,0,0,40.5,3,2,5,2
2018,7754,3,307,1,7,7,2,7,7,4,0,0,57.5,3,2,6,2
2018,7755,3,303,3,7,4,0,4,3,3,0,3,36.0,3,1,5,2
2018,7756,5,501,10,7,7,0,4,0,0,0,7,42.5,3,2,3,1
2018,7757,2,205,4,7,7,0,7,0,0,0,0,42.0,3,1,3,1
2018,7758,2,202,5,7,1,0,7,3,0,0,3,27.0,2,3,4,1
2018,7759,3,307,1,7,6,1,3,7,0,0,0,42.5,3,2,5,2
2018,7760,3,307,1,7,4,1,5,7,0,0,7,42.0,3,2,5,2
2018,7761,2,202,5,7,4,0,4,3,1,0,0,32.5,2,2,5,2
2018,7762,3,306,1,7,2,0,4,2,0,0,0,25.0,2,3,4,1
2018,7763,3,307,1,7,7,0,0,0,0,0,0,35.0,2,2,2,1
2018,7764,4,403,3,7,7,0,7,2,0,0,0,43.0,3,2,4,1
2018,7765,2,204,5,7,4,0,3,0,0,0,0,29.0,2,3,3,1
2018,7766,4,401,7,7,7,0,5,7,0,0,0,43.5,3,2,4,1
2018,7767,5,507,8,7,0,0,7,7,0,0,0,24.5,2,3,3,1
2018,7768,1,102,0,7,7,0,5,7,0,0,7,47.0,3,2,4,1
2018,7769,4,403,3,7,7,0,5,7,0,0,3,45.0,3,1,4,1
2018,7770,3,303,3,7,0,0,5,3,0,0,0,20.5,1,3,3,1
2018,7771,4,404,3,7,7,0,3,0,0,0,0,38.0,3,1,3,1
2018,7772,2,202,5,7,7,0,4,2,1,0,0,41.0,3,1,5,2
2018,7773,4,404,3,7,4,0,5,3,0,0,0,32.5,2,3,4,1
2018,7774,5,502,11,7,7,1,7,7,4,7,4,83.5,3,1,7,3
2018,7775,4,403,3,7,7,0,7,0,0,0,0,42.0,3,2,3,1
2018,7776,2,201,5,7,0,0,7,0,0,0,0,21.0,1,4,2,1
2018,7777,5,502,11,7,7,0,0,7,0,7,0,66.5,3,2,4,1
2018,7778,5,505,10,7,7,0,7,7,2,2,4,57.5,3,2,6,2
2018,7779,3,304,3,7,7,0,7,1,0,0,0,42.5,3,2,4,1
2018,7780,4,402,4,7,3,0,0,3,0,0,0,24.5,2,2,3,1
2018,7781,2,202,5,7,7,0,7,7,2,0,7,51.0,3,2,5,2
2018,7782,3,301,1,7,7,0,7,4,0,0,0,44.0,3,2,4,1
2018,7783,1,101,0,7,7,0,4,7,0,0,0,42.5,3,1,4,1
2018,7784,2,206,5,7,4,0,7,4,4,4,0,55.0,3,2,6,2
2018,7785,2,202,5,7,7,0,0,5,0,0,0,37.5,3,2,3,1
2018,7786,5,505,10,7,7,0,4,0,0,2,2,48.0,3,2,4,1
2018,7787,2,202,5,7,3,0,7,7,0,0,0,33.5,2,3,4,1
2018,7788,5,507,8,7,7,0,6,2,0,0,0,42.0,3,1,4,1
2018,7789,2,205,2,7,3,0,0,0,0,0,0,23.0,2,3,2,1
2018,7790,2,207,4,7,3,0,4,3,0,0,0,28.5,2,3,4,1
2018,7791,1,102,10,7,3,0,6,3,0,0,4,32.5,2,3,4,1
2018,7792,2,208,5,3,7,1,7,7,0,0,7,45.0,3,2,5,2
2018,7793,4,405,7,3,7,0,3,1,0,7,1,59.0,3,2,5,2
2018,7794,3,301,1,4,2,0,4,3,0,0,0,19.5,1,3,4,1
2018,7795,4,404,6,4,5,0,6,0,0,0,0,29.0,2,3,3,1
2018,7796,3,306,1,4,5,0,5,4,0,0,2,31.0,2,3,4,1
2018,7797,3,302,2,5,2,0,4,2,0,2,7,32.5,2,3,5,2
2018,7798,5,503,9,5,4,0,7,1,0,0,0,29.5,2,3,4,1
2018,7799,4,405,7,5,7,0,4,7,0,0,0,38.5,3,2,4,1
2018,7800,4,405,7,5,7,0,7,3,0,0,0,39.5,3,1,4,1
2018,7801,3,302,2,5,1,0,0,0,0,0,0,13.0,1,4,2,1
2018,7802,4,405,7,5,7,0,3,0,2,0,0,36.0,3,1,4,1
2018,7803,5,502,11,5,7,2,5,4,0,3,4,60.0,3,2,6,2
2018,7804,5,503,9,6,6,0,7,2,1,0,0,39.0,3,2,5,2
2018,7805,5,504,10,7,7,0,7,7,3,2,3,58.0,3,1,6,2
2018,7806,5,505,12,7,7,1,7,7,0,0,0,49.5,3,1,5,2
2018,7807,1,102,0,7,7,0,7,7,0,3,7,61.0,3,2,5,2
2018,7808,5,504,10,7,4,0,7,3,1,0,0,35.5,3,2,5,2
2018,7809,5,503,9,7,7,1,7,7,0,7,2,78.5,3,1,6,2
2018,7810,4,405,7,7,7,2,7,7,4,7,1,86.0,3,1,7,3
2018,7811,5,505,12,7,7,1,4,3,0,3,4,58.5,3,2,6,2
2018,7812,5,506,10,7,7,0,7,4,0,0,1,44.5,3,2,4,1
2018,7813,5,506,10,7,7,7,7,7,0,2,7,85.0,3,1,6,2
2018,7814,3,305,4,7,6,0,4,4,0,0,3,39.5,3,2,4,1
2018,7815,2,202,5,7,7,0,0,7,0,2,7,50.0,3,2,4,1
2018,7816,4,401,7,7,7,0,3,3,4,3,3,57.0,3,2,6,2
2018,7817,3,303,3,7,7,0,3,3,4,0,3,45.0,3,2,5,2
2018,7818,3,305,4,7,4,1,5,7,0,0,7,42.0,3,2,5,2
2018,7819,2,207,4,7,6,0,7,7,0,0,0,42.5,3,2,4,1
2018,7820,5,502,11,7,1,0,7,1,0,0,0,24.5,2,2,4,1
2018,7821,2,208,5,7,7,1,7,7,0,0,0,49.5,3,2,5,2
2018,7822,5,501,10,7,3,0,7,7,0,0,1,34.0,2,3,4,1
2018,7823,3,306,2,7,5,1,4,3,3,2,7,53.0,3,2,7,3
2018,7824,1,101,0,7,7,0,7,7,1,0,5,49.0,3,2,5,2
2018,7825,5,502,7,7,7,0,0,2,0,0,0,36.0,3,2,3,1
2018,7826,5,502,11,7,7,0,7,0,0,0,0,42.0,3,2,3,1
2018,7827,3,307,1,7,2,0,4,3,0,0,2,26.5,2,3,4,1
2018,7828,2,208,5,7,7,0,7,7,0,0,0,45.5,3,2,4,1
2018,7829,5,503,9,7,4,0,7,2,3,0,0,37.0,3,2,5,2
2018,7830,2,205,2,7,7,0,7,2,5,4,4,66.0,3,2,6,2
2018,7831,5,501,10,7,1,0,4,0,0,0,3,22.5,2,3,3,1
2018,7832,4,401,7,7,7,0,7,7,0,0,2,46.5,3,2,4,1
2018,7833,4,405,7,7,4,0,3,5,1,1,7,40.0,3,2,6,2
2018,7834,2,208,5,7,7,0,7,0,1,0,2,44.0,3,2,4,1
2018,7835,2,203,4,7,7,0,3,3,7,0,3,48.0,3,1,5,2
2018,7836,4,404,3,7,7,0,7,3,0,0,4,45.5,3,1,4,1
2018,7837,5,505,12,7,7,0,4,7,0,0,0,42.5,3,1,4,1
2018,7838,2,207,4,7,5,0,6,3,0,0,0,36.5,3,2,4,1
2018,7839,2,204,5,7,7,0,7,7,0,0,0,45.5,3,2,4,1
2018,7840,5,505,12,7,7,0,7,0,0,0,0,42.0,3,2,3,1
2018,7841,3,305,4,7,7,0,6,1,0,0,0,41.5,3,2,4,1
2018,7842,2,205,4,7,7,0,3,3,0,0,0,39.5,3,2,4,1
2018,7843,4,405,7,7,4,0,4,3,0,0,0,31.5,2,3,4,1
2018,7844,2,205,4,7,4,0,4,2,0,2,0,39.0,3,2,5,2
2018,7845,3,304,4,7,5,0,5,2,1,2,0,44.0,3,2,6,2
2018,7846,3,302,1,0,2,0,7,3,0,0,3,16.0,1,4,3,1
2018,7847,4,401,4,0,3,0,7,6,0,0,0,19.0,1,3,3,1
2018,7848,4,405,7,0,7,0,5,3,0,0,0,27.5,2,3,3,1
2018,7849,3,302,1,0,3,0,4,0,0,0,0,13.0,1,4,2,1
2018,7850,2,206,5,0,7,0,3,4,0,0,2,27.0,2,2,3,1
2018,7851,2,207,4,0,7,0,7,0,0,0,0,28.0,2,3,2,1
2018,7852,3,307,1,0,4,0,6,4,2,0,0,22.0,2,4,4,1
2018,7853,5,501,10,1,7,0,7,7,3,0,7,40.0,3,1,5,2
2018,7854,2,207,5,1,7,0,4,0,0,0,0,27.0,2,3,3,1
2018,7855,5,504,10,1,7,0,7,7,0,0,2,34.5,2,2,4,1
2018,7856,3,306,1,1,6,0,0,7,0,0,0,23.5,2,2,3,1
2018,7857,4,404,3,1,7,0,3,0,0,5,0,46.0,3,2,4,1
2018,7858,3,302,1,1,0,0,6,1,0,0,0,8.5,1,3,3,1
2018,7859,2,208,5,1,7,0,0,0,1,0,0,24.0,2,3,3,1
2018,7860,3,302,1,1,3,0,3,2,1,0,0,16.0,1,4,5,2
2018,7861,2,201,5,1,7,0,0,3,0,7,0,52.5,3,2,4,1
2018,7862,4,405,7,1,2,0,4,0,0,0,0,12.0,1,3,3,1
2018,7863,2,205,4,1,7,0,4,7,0,0,1,31.0,2,3,4,1
2018,7864,4,404,6,1,3,0,4,2,0,0,0,16.0,1,4,4,1
2018,7865,4,403,3,1,7,0,4,0,0,0,0,27.0,2,3,3,1
2018,7866,3,302,1,1,3,0,7,0,0,0,0,18.0,1,3,3,1
2018,7867,2,202,5,2,7,0,7,7,0,0,5,38.0,3,1,4,1
2018,7868,4,405,7,2,2,0,0,0,0,0,0,10.0,1,3,2,1
2018,7869,1,103,0,3,7,1,4,7,2,0,3,42.0,3,1,6,2
2018,7870,4,405,7,3,7,0,7,0,0,0,7,37.5,3,2,3,1
2018,7871,2,201,5,3,7,0,7,7,2,7,2,68.5,3,1,6,2
2018,7872,2,201,5,3,4,2,5,7,3,4,7,57.0,3,1,7,3
2018,7873,2,206,5,3,7,0,7,7,2,0,7,43.0,3,1,5,2
2018,7874,2,202,5,3,7,0,4,7,0,0,4,36.5,3,1,4,1
2018,7875,2,204,5,3,4,0,3,7,0,0,5,27.0,2,3,4,1
2018,7876,3,302,1,3,4,1,5,4,0,6,2,54.0,3,1,6,2
2018,7877,2,201,5,3,3,0,4,7,0,7,2,51.5,3,1,5,2
2018,7878,5,506,10,3,7,0,5,7,0,2,4,45.5,3,2,5,2
2018,7879,4,402,4,3,7,0,4,7,0,0,0,34.5,2,2,4,1
2018,7880,3,302,1,3,3,0,4,0,0,0,0,19.0,1,3,3,1
2018,7881,3,302,1,3,4,0,7,2,0,0,0,26.0,2,2,4,1
2018,7882,4,404,3,3,3,0,3,1,0,0,0,18.5,1,4,4,1
2018,7883,3,305,4,3,4,0,3,1,0,0,0,21.5,2,3,4,1
2018,7884,3,302,1,3,6,0,5,3,0,0,0,30.5,2,2,4,1
2018,7885,5,503,7,3,2,0,7,5,0,0,1,22.0,2,3,4,1
2018,7886,4,405,7,3,2,0,5,3,0,0,0,18.5,1,3,4,1
2018,7887,2,208,5,3,2,1,4,0,0,1,0,24.0,2,3,5,2
2018,7888,2,201,5,3,2,0,7,4,3,0,3,25.5,2,3,5,2
2018,7889,2,208,5,3,1,0,4,1,0,0,0,13.5,1,3,4,1
2018,7890,5,504,12,3,2,0,7,1,0,0,0,19.5,1,3,4,1
2018,7891,5,501,10,3,0,1,7,7,0,1,0,24.5,2,3,5,2
2018,7892,5,506,10,3,7,0,7,0,0,0,3,35.5,3,2,3,1
2018,7893,2,208,5,3,3,0,4,0,0,0,0,19.0,1,4,3,1
2018,7894,2,204,5,3,7,0,5,7,0,3,3,49.0,3,2,5,2
2018,7895,3,306,1,3,2,3,7,7,1,2,2,44.5,3,2,7,3
2018,7896,4,405,7,3,7,0,7,3,0,0,7,39.0,3,2,4,1
2018,7897,3,307,1,3,4,0,7,2,0,0,0,26.0,2,3,4,1
2018,7898,5,505,10,3,0,0,1,1,0,0,0,7.5,1,3,3,1
2018,7899,2,208,5,3,4,0,7,3,0,0,2,27.5,2,3,4,1
2018,7900,3,305,4,3,7,0,7,0,0,0,0,34.0,2,3,3,1
2018,7901,5,506,10,3,7,0,0,1,0,0,0,27.5,2,2,3,1
2018,7902,3,301,1,3,4,0,3,3,0,0,0,22.5,2,2,4,1
2018,7903,3,305,4,3,1,0,4,2,1,0,1,15.5,1,3,5,2
2018,7904,4,405,7,3,5,0,6,2,0,0,0,28.0,2,3,4,1
2018,7905,4,401,7,3,3,0,4,1,1,0,2,21.5,2,3,5,2
2018,7906,4,405,9,3,7,0,7,2,3,0,0,38.0,3,2,5,2
2018,7907,4,404,6,3,1,0,4,2,0,0,0,14.0,1,4,4,1
2018,7908,2,205,4,3,6,0,3,4,0,0,0,29.0,2,4,4,1
2018,7909,2,201,4,3,6,0,6,3,0,0,3,33.0,2,3,4,1
2018,7910,4,405,7,3,7,0,7,2,0,3,0,47.0,3,2,5,2
2018,7911,2,201,5,3,4,0,1,3,1,0,7,25.0,2,3,5,2
2018,7912,2,201,5,3,2,0,7,0,0,0,0,19.0,1,3,3,1
2018,7913,5,502,7,3,7,0,7,0,0,0,0,34.0,2,3,3,1
2018,7914,5,504,11,4,4,7,7,7,7,7,7,97.0,3,1,7,3
2018,7915,3,302,1,4,5,3,7,6,3,6,6,75.0,3,1,7,3
2018,7916,5,505,12,4,7,5,7,7,2,7,2,90.5,3,1,7,3
2018,7917,2,208,5,4,7,1,7,7,3,2,7,58.0,3,1,7,3
2018,7918,2,208,5,4,7,0,6,7,3,3,6,56.5,3,1,6,2
2018,7919,2,202,5,4,7,0,7,7,0,0,7,43.0,3,1,4,1
2018,7920,5,507,8,4,7,0,7,0,0,7,7,67.5,3,1,4,1
2018,7921,5,507,8,4,0,0,0,3,1,0,0,10.5,1,3,3,1
2018,7922,2,206,5,4,5,0,6,4,2,2,2,42.0,3,2,6,2
2018,7923,2,206,5,4,5,0,7,3,2,2,0,41.5,3,1,6,2
2018,7924,3,302,1,4,4,0,4,2,2,0,3,28.5,2,3,5,2
2018,7925,2,201,5,4,7,0,6,3,0,4,1,53.0,3,1,5,2
2018,7926,4,405,7,4,7,0,4,2,2,1,2,41.0,3,2,6,2
2018,7927,2,204,5,4,7,0,6,4,0,0,0,37.0,3,2,4,1
2018,7928,4,401,7,4,4,2,5,4,0,0,2,36.0,3,2,5,2
2018,7929,3,306,1,4,7,0,3,7,2,3,2,50.5,3,1,6,2
2018,7930,3,301,2,4,2,0,1,2,0,1,1,20.5,1,3,5,2
2018,7931,5,504,10,4,4,0,5,7,0,7,7,60.0,3,1,5,2
2018,7932,5,503,9,4,7,0,7,3,0,0,4,39.5,3,2,4,1
2018,7933,5,502,9,4,7,0,7,7,0,0,1,40.0,3,2,4,1
2018,7934,5,504,10,4,7,0,7,7,1,1,7,48.0,3,1,6,2
2018,7935,5,505,10,4,3,0,3,0,0,0,0,20.0,1,3,3,1
2018,7936,2,206,5,4,7,0,7,2,7,0,0,44.0,3,1,5,2
2018,7937,2,206,5,4,3,0,4,4,2,0,0,25.0,2,3,5,2
2018,7938,5,506,10,4,7,0,1,3,1,0,0,32.5,2,3,5,2
2018,7939,5,503,9,4,7,1,4,7,0,0,7,44.0,3,1,5,2
2018,7940,4,405,7,4,7,0,7,0,0,0,0,36.0,3,2,3,1
2018,7941,4,404,3,4,7,0,7,2,0,0,0,37.0,3,2,4,1
2018,7942,3,302,1,4,3,0,4,1,1,0,0,22.5,2,3,5,2
2018,7943,1,102,10,4,7,0,7,7,3,4,5,61.0,3,2,6,2
2018,7944,3,306,1,4,2,0,6,7,5,1,7,36.0,3,1,6,2
2018,7945,2,208,5,4,3,0,4,3,4,3,3,40.0,3,1,6,2
2018,7946,4,402,4,4,4,0,4,7,0,0,0,27.5,2,2,4,1
2018,7947,2,208,5,4,4,0,1,0,1,0,3,23.5,2,3,4,1
2018,7948,4,404,6,4,4,0,0,3,0,0,0,21.5,2,2,3,1
2018,7949,4,405,7,4,7,0,7,2,1,7,2,67.0,3,2,6,2
2018,7950,2,205,4,4,7,0,3,7,0,0,3,37.0,3,2,4,1
2018,7951,2,202,5,4,6,0,6,3,0,0,0,33.5,2,2,4,1
2018,7952,5,501,10,4,5,0,7,3,2,0,4,35.5,3,2,5,2
2018,7953,5,504,9,4,7,0,7,3,0,0,2,38.5,3,1,4,1
2018,7954,5,503,9,4,7,0,7,7,7,6,7,74.0,3,1,6,2
2018,7955,2,206,5,4,7,2,5,7,0,7,7,77.0,3,2,6,2
2018,7956,4,403,3,4,7,0,5,2,0,0,0,35.0,2,3,4,1
2018,7957,2,205,2,4,4,0,7,3,0,0,0,28.5,2,3,4,1
2018,7958,2,208,5,4,0,0,1,0,1,0,0,10.0,1,3,3,1
2018,7959,2,202,5,4,0,0,6,6,0,0,0,17.0,1,4,3,1
2018,7960,2,208,5,4,2,0,7,2,0,2,0,30.0,2,3,5,2
2018,7961,3,302,1,4,3,0,5,3,0,0,7,27.0,2,3,4,1
2018,7962,4,405,7,4,4,0,4,1,0,0,1,25.0,2,3,4,1
2018,7963,2,207,5,4,1,0,7,0,0,0,0,18.0,1,4,3,1
2018,7964,2,201,5,4,3,0,7,0,0,0,0,24.0,2,3,3,1
2018,7965,2,208,5,4,5,0,0,2,2,2,0,34.0,2,3,5,2
2018,7966,2,208,5,4,3,0,3,3,0,0,2,22.5,2,3,4,1
2018,7967,2,208,5,4,7,2,7,7,0,4,7,67.0,3,1,6,2
2018,7968,2,208,5,4,3,0,3,2,1,0,1,22.5,2,3,5,2
2018,7969,5,504,10,4,0,0,4,3,0,0,0,13.5,1,3,3,1
2018,7970,3,302,1,4,3,0,4,4,0,0,0,23.0,2,2,4,1
2018,7971,4,405,7,4,7,0,7,0,0,0,0,36.0,3,1,3,1
2018,7972,2,204,5,4,3,0,7,0,0,0,0,24.0,2,3,3,1
2018,7973,2,204,5,4,4,0,4,5,0,0,4,28.5,2,3,4,1
2018,7974,2,205,2,4,7,0,6,7,0,0,3,40.0,3,2,4,1
2018,7975,3,302,2,4,1,0,3,0,0,0,3,15.5,1,3,3,1
2018,7976,4,401,7,4,4,0,6,0,0,0,0,26.0,2,3,3,1
2018,7977,4,405,7,4,3,0,7,2,0,0,0,25.0,2,3,4,1
2018,7978,5,506,10,4,6,0,3,0,0,0,0,29.0,2,4,3,1
2018,7979,4,405,9,4,7,0,4,0,0,0,0,33.0,2,3,3,1
2018,7980,4,405,9,4,5,0,7,7,2,3,0,47.5,3,2,6,2
2018,7981,2,201,5,4,2,0,4,4,0,0,4,22.0,2,3,4,1
2018,7982,4,405,7,4,4,0,5,4,1,0,0,28.0,2,3,5,2
2018,7983,2,205,2,4,7,0,4,3,0,0,2,35.5,3,1,4,1
2018,7984,3,301,1,4,1,0,3,2,0,0,1,15.5,1,4,4,1
2018,7985,4,405,7,4,4,0,7,0,0,0,0,27.0,2,3,3,1
2018,7986,2,207,5,4,4,0,7,0,0,0,7,30.5,2,3,3,1
2018,7987,2,201,5,4,3,0,3,7,0,0,4,25.5,2,3,4,1
2018,7988,2,201,5,4,2,0,7,0,0,0,0,21.0,1,4,3,1
2018,7989,3,301,2,4,6,0,6,0,0,0,0,32.0,2,4,3,1
2018,7990,2,201,5,4,3,0,7,2,0,0,0,25.0,2,3,4,1
2018,7991,2,205,4,4,5,0,3,5,0,0,0,28.5,2,3,4,1
2018,7992,5,503,9,4,7,0,5,2,0,0,0,35.0,2,2,4,1
2018,7993,4,401,7,4,7,0,7,2,0,0,0,37.0,3,2,4,1
2018,7994,5,504,11,4,2,0,5,0,0,0,0,19.0,1,3,3,1
2018,7995,4,404,6,4,7,0,3,0,0,0,0,32.0,2,3,3,1
2018,7996,2,207,5,4,2,0,3,0,0,0,0,17.0,1,3,3,1
2018,7997,3,302,1,4,1,0,4,0,0,0,0,15.0,1,3,3,1
2018,7998,4,405,9,4,1,0,7,0,0,0,0,18.0,1,3,3,1
2018,7999,3,302,1,4,3,0,4,2,0,0,2,23.0,2,3,4,1
2018,8000,4,404,6,4,2,0,3,0,0,0,0,17.0,1,4,3,1
2018,8001,5,502,11,5,7,0,7,7,1,7,0,70.5,3,1,6,2
2018,8002,2,206,5,5,7,0,7,7,3,7,7,76.0,3,2,6,2
2018,8003,2,206,5,5,3,0,0,7,0,7,7,54.0,3,1,4,1
2018,8004,3,302,1,5,6,2,3,7,5,0,5,50.0,3,1,6,2
2018,8005,2,201,5,5,7,0,3,5,0,3,3,50.0,3,1,5,2
2018,8006,2,201,5,5,6,0,7,7,0,1,3,44.0,3,1,5,2
2018,8007,3,307,1,5,7,0,5,7,0,7,4,69.5,3,2,5,2
2018,8008,5,504,11,5,7,0,6,7,5,3,3,59.0,3,1,6,2
2018,8009,5,503,11,5,7,1,1,7,2,0,7,45.0,3,1,6,2
2018,8010,5,503,9,5,5,0,7,4,2,0,0,36.0,3,2,5,2
2018,8011,2,204,5,5,6,0,5,5,0,0,0,35.5,3,2,4,1
2018,8012,2,203,5,5,7,1,5,7,0,1,3,49.0,3,1,6,2
2018,8013,3,302,1,5,3,0,7,3,0,0,0,27.5,2,2,4,1
2018,8014,2,205,4,5,7,1,6,7,0,0,7,48.0,3,1,5,2
2018,8015,1,102,10,5,7,0,7,7,0,7,5,72.0,3,1,5,2
2018,8016,3,304,3,5,4,0,6,3,0,0,2,30.5,2,3,4,1
2018,8017,5,507,8,5,7,0,1,7,2,0,0,37.5,3,2,5,2
2018,8018,2,201,5,5,4,1,3,4,0,7,1,59.5,3,2,6,2
2018,8019,5,506,10,5,7,0,0,7,0,0,7,38.0,3,1,3,1
2018,8020,2,204,4,5,7,0,3,7,0,0,6,40.5,3,1,4,1
2018,8021,5,503,9,5,7,0,4,2,0,0,2,37.0,3,2,4,1
2018,8022,5,504,10,5,5,0,6,3,1,1,2,38.5,3,2,6,2
2018,8023,2,201,5,5,7,0,7,7,0,3,0,53.5,3,2,5,2
2018,8024,2,202,5,5,7,0,4,2,0,0,0,36.0,3,2,4,1
2018,8025,3,303,3,5,7,2,6,2,3,3,7,64.5,3,1,7,3
2018,8026,4,401,7,5,6,0,6,7,0,0,0,37.5,3,1,4,1
2018,8027,3,306,1,5,7,0,5,7,0,0,1,40.0,3,1,4,1
2018,8028,4,404,6,5,4,0,5,3,0,0,2,29.5,2,3,4,1
2018,8029,3,306,1,5,7,1,7,7,1,1,7,54.0,3,2,7,3
2018,8030,3,304,4,5,4,0,5,3,0,0,4,30.5,2,2,4,1
2018,8031,2,201,5,5,7,0,4,7,7,7,7,77.0,3,1,6,2
2018,8032,2,201,5,5,7,0,7,7,0,0,7,45.0,3,2,4,1
2018,8033,2,202,5,5,5,0,0,0,0,2,3,34.5,2,2,3,1
2018,8034,3,301,4,5,7,0,0,0,0,0,0,31.0,2,3,2,1
2018,8035,2,206,5,5,7,0,1,7,2,2,4,47.5,3,1,6,2
2018,8036,5,502,11,5,7,0,4,5,2,0,0,39.5,3,1,5,2
2018,8037,2,201,5,5,7,0,3,7,0,0,0,37.5,3,2,4,1
2018,8038,3,306,1,5,5,0,6,0,0,0,0,31.0,2,2,3,1
2018,8039,2,208,5,5,3,0,7,5,0,0,0,28.5,2,3,4,1
2018,8040,2,205,2,5,5,0,3,0,0,0,0,28.0,2,2,3,1
2018,8041,4,405,7,5,7,0,4,2,7,0,1,43.5,3,2,5,2
2018,8042,2,205,2,5,5,0,4,2,0,0,2,31.0,2,2,4,1
2018,8043,3,301,2,5,4,0,3,3,0,0,2,27.5,2,3,4,1
2018,8044,3,302,1,5,2,0,1,0,1,0,0,18.0,1,3,4,1
2018,8045,3,301,4,5,3,0,3,6,0,0,3,26.5,2,2,4,1
2018,8046,5,507,8,5,4,0,3,3,0,0,0,26.5,2,3,4,1
2018,8047,5,506,10,5,6,0,7,3,0,0,0,36.5,3,2,4,1
2018,8048,1,103,0,5,7,0,4,7,0,0,2,39.5,3,2,4,1
2018,8049,5,504,11,5,3,0,7,2,0,0,2,28.0,2,3,4,1
2018,8050,2,206,5,5,7,1,7,7,2,4,7,67.0,3,2,7,3
2018,8051,2,204,5,5,4,0,5,0,0,0,0,27.0,2,3,3,1
2018,8052,3,302,1,5,7,0,3,1,0,0,0,34.5,2,3,4,1
2018,8053,2,201,5,5,0,0,4,5,0,0,0,16.5,1,4,3,1
2018,8054,4,405,7,5,3,0,7,2,0,0,0,27.0,2,3,4,1
2018,8055,2,207,4,5,6,0,6,0,0,0,2,35.0,2,2,3,1
