year,hhid,province,district,zone,starch,pulses,meat,vegetables,oil,fruits,milk,sugar,o_fcs
2018,uuid:903e7b9d-f692-4d0f-b874-06f6c470d62d,2,205,2,7,7,0,4,2,0,0,0,40.0
2018,uuid:8960a112-95eb-42d0-aa9e-1a3a3b1d1905,4,404,6,7,7,0,5,2,0,0,0,41.0
2018,uuid:1a42e0a3-4192-4237-b8c6-5c20a8831fbe,3,304,4,7,7,0,5,5,0,0,1,43.0
2018,uuid:4bfcd13c-188d-4baa-b037-0965780cda02,2,203,2,7,7,0,7,7,0,0,3,47.0
2018,uuid:c0772df1-39bb-42bb-8b60-f5815f758165,3,303,3,7,7,0,3,4,1,3,1,53.5
2018,uuid:31b7ff7b-f2bd-4cba-aefc-b2d256e4612c,4,401,7,7,7,0,4,4,3,2,0,52.0
2018,uuid:72fe160c-c6e0-4b07-8fd6-931c65acebfd,3,307,1,7,7,0,7,7,1,0,0,46.5
2018,uuid:31830379-0ad0-4fa7-a7dc-20593d73ebe2,3,302,1,7,7,0,4,3,0,0,7,44.0
2018,uuid:204710d6-ce6f-4e10-b0e9-b4be5115d0e2,2,205,4,7,4,0,0,0,0,0,0,26.0
2018,uuid:fd92bc66-80d3-44ed-a958-d0f92146d381,2,201,5,7,7,0,3,7,7,0,7,52.0
2018,uuid:4d1ab1d3-0084-4d6f-b59d-8b266055aa1e,2,205,4,7,7,0,6,7,0,0,2,45.5
2018,uuid:df61d1e5-3ae5-45e0-ba34-82aaf3ed40f4,5,507,8,7,7,2,7,7,5,0,3,60.0
2018,uuid:89f1fd2f-0947-493b-bb35-4500cd7e2a4c,3,305,4,6,3,0,4,3,0,0,0,26.5
2018,uuid:2b107b6a-f0db-4595-8d1b-f402d14063a2,5,503,11,7,7,1,1,7,1,1,0,48.5
2018,uuid:67704e96-0471-4728-8f2c-241ffd3f0976,2,207,4,7,7,2,7,7,7,7,7,92.0
2018,uuid:7591f391-45dd-4b2f-bea5-30b43eabfac3,2,203,4,7,7,0,7,7,0,0,0,45.5
2018,uuid:695796d0-da11-47e8-990b-1a62441f6794,1,102,4,7,7,0,3,7,7,0,2,49.5
2018,uuid:d9b5944d-fa0d-4c5a-b65f-c6fcb47314fe,2,203,4,7,4,0,5,0,0,0,0,31.0
2018,uuid:7fc838e2-d5b7-4f3d-855a-2990c01eefc0,2,204,5,7,7,0,7,7,0,0,7,49.0
2018,uuid:d97b0ceb-ae1c-4423-97e5-30069149ef73,3,301,2,7,7,0,4,7,0,0,0,42.5
2018,uuid:fe51b3b2-9cf1-44ab-a8e2-39561df1519e,2,203,5,7,1,0,7,7,0,0,0,27.5
2018,uuid:2c135e8b-d824-423d-9320-d5b3f751d3ce,3,307,1,6,4,0,7,4,0,0,0,33.0
2018,uuid:801b6e71-1483-47e1-b73b-9561a64f6243,4,403,3,7,7,3,7,7,3,7,7,92.0
2018,uuid:7ad3f9c9-2267-4a0a-80da-88b154907f44,3,304,3,7,7,1,4,4,1,0,7,49.5
2018,uuid:a4d5707b-50db-4ef0-94b4-4888ca69cb53,3,304,4,7,7,0,3,7,3,0,2,45.5
2018,uuid:2dc9a7ac-924e-454f-995b-e40b12067f17,2,207,5,7,7,0,7,7,5,7,7,82.0
2018,uuid:5412f3da-7167-4135-bbc4-df3048990db1,4,402,4,7,7,0,7,4,1,0,4,47.0
2018,uuid:7117403e-f8e5-4c88-ad9b-a78ab3d5004f,2,204,5,7,7,0,7,7,3,0,7,52.0
2018,uuid:0b671479-aacb-4f03-9f86-4b0587ecf6b3,4,403,3,7,7,0,7,4,0,0,0,44.0
2018,uuid:1f5e536a-9911-4137-8cd0-041ee83b288e,5,506,10,7,7,0,7,7,0,0,7,49.0
2018,uuid:5642c92e-6889-4d2d-b445-6a5ebae14204,4,404,6,7,3,0,5,2,3,0,0,32.0
2018,uuid:0a7d6383-5c38-4e21-a37c-58a74613fe07,3,301,4,7,7,0,5,4,0,0,0,42.0
2018,uuid:ccc91cbe-36f8-475d-a6b6-d5a4a8c83202,4,402,4,7,7,3,4,2,7,0,4,61.0
2018,uuid:05ba2bf8-2f70-4abe-bbdd-c2b4f4757959,5,505,12,7,7,0,7,7,0,0,0,45.5
2018,uuid:5d2143ea-cf68-4993-b386-45ff2ea7521f,2,202,5,7,7,0,4,3,2,0,0,42.5
2018,uuid:6ef58d25-8f9d-4e9c-b946-11ecc12cfe63,2,204,5,7,7,0,7,7,0,0,0,45.5
2018,uuid:e263a9cd-d763-45f1-b801-52c93ef2748d,4,401,7,7,7,0,4,7,0,0,3,44.0
2018,uuid:9da35e86-f793-40f8-add1-3820b6055cac,2,205,4,7,7,0,7,0,4,0,0,46.0
2018,uuid:ae103156-c0bd-4b3e-a355-c2ccfcb041ce,2,207,4,7,7,0,7,5,0,7,1,73.0
2018,uuid:87a43ff2-d1e1-441d-a283-46b84f156ba1,4,404,3,7,7,1,6,4,2,0,1,49.5
2018,uuid:254f31ee-5f3c-4d2f-8bec-4a820ad5f074,3,304,4,7,7,0,7,0,1,5,0,63.0
2018,uuid:d7437fba-5b7a-498c-9801-afdec5706c04,2,207,4,7,3,0,0,2,0,0,0,24.0
2018,uuid:57e06f3e-be1d-42af-95f1-199dd5acb147,4,402,6,3,7,0,7,7,0,1,7,45.0
2018,uuid:4d2bcea7-9cde-49bc-9c0f-8c0ce52acdc7,4,404,6,3,7,0,6,3,0,0,5,37.0
2018,uuid:9c29f29e-0152-4fdd-9685-4cca9b40758e,2,208,5,5,7,1,7,7,6,5,7,75.0
2018,uuid:3f38f6e3-baf0-4e7b-8934-ebb2b7cf4085,2,201,5,5,7,0,7,0,3,4,7,60.5
2018,uuid:0c895401-fbfd-4463-9ae0-1609d2045d80,2,207,4,5,7,0,5,3,0,0,2,38.5
2018,uuid:24a1f372-7623-4a2a-8abb-10e37e00e392,3,305,4,5,3,0,7,2,0,0,0,27.0
2018,uuid:2236845c-f2f5-46d1-81aa-72a9e2641d2b,2,207,4,6,2,0,7,2,0,0,0,26.0
2018,uuid:c49fbfd4-91b6-49e5-83c6-2d363bc3e19b,3,307,1,7,7,2,7,7,7,0,7,64.0
2018,uuid:0d67f754-9d3d-4af1-9f68-7d76d091154a,3,303,3,7,6,0,6,5,1,0,7,45.0
2018,uuid:7b0bb310-e39f-4a53-826b-52e49d6b9f7b,3,306,1,7,7,2,7,7,3,0,7,60.0
2018,uuid:14ee9ee4-47d7-4014-bd99-278bef7a5756,2,205,4,7,7,3,7,7,7,7,7,96.0
2018,uuid:0c010cdd-469e-419a-9f1e-cb6adbbecdf4,4,405,7,7,7,0,7,7,1,7,5,77.0
2018,uuid:5cb1ef7d-ed9d-4469-b7a5-331926fe76d2,3,302,1,7,7,4,5,4,3,0,3,62.5
2018,uuid:8128bd00-fa4a-4d26-9f2f-c78bf2fc636d,2,206,5,7,7,0,7,5,5,7,7,81.0
2018,uuid:e2a9ccd5-639c-4911-92a2-181bd9cd6dca,5,503,9,7,7,2,7,7,3,7,7,88.0
2018,uuid:69a02678-36d6-43e8-8a0c-6524102413e0,3,307,1,7,7,1,7,7,0,0,7,53.0
2018,uuid:b4e90129-0110-4843-9a51-f5ad1c9c350c,3,305,4,7,7,0,6,5,1,0,3,46.0
2018,uuid:8edb7a53-788e-4b73-9706-1a46c6675778,3,307,1,7,7,2,7,7,0,0,7,57.0
2018,uuid:98114026-6211-46ec-825f-ebe870f87646,4,404,3,7,7,1,5,4,0,7,3,75.5
2018,uuid:cf3d957f-9a25-40fd-a7bf-eec3b5e0e907,5,507,8,7,7,1,7,7,3,2,4,62.5
2018,uuid:25db12dc-6c38-4304-92cf-2852d1bd22ae,5,503,9,7,7,1,5,5,2,4,3,66.0
2018,uuid:a3dea1a5-5aba-4b1d-aacd-381c675b1727,5,507,8,7,7,1,7,1,0,0,3,48.0
2018,uuid:a44616aa-6941-4626-8c21-502b1c439c6c,3,306,1,7,2,3,7,7,7,0,7,53.0
2018,uuid:001d6306-a22d-4aad-9b99-2f71987db591,3,307,1,7,7,1,7,7,2,0,3,53.0
2018,uuid:d7de95db-e4b4-4653-b67f-1459c9206cd8,4,402,4,7,7,4,7,3,0,2,7,71.0
2018,uuid:fe7c217c-7d2b-4d87-bd37-bbc20dba9631,4,405,9,7,7,0,7,7,0,0,7,49.0
2018,uuid:e3ab9658-33e7-418e-9787-061650befab5,5,507,8,7,7,1,7,0,2,2,7,59.5
2018,uuid:827ce6aa-9abc-43f6-80f3-fb0eb27156a2,2,205,4,7,7,0,7,7,0,7,3,75.0
2018,uuid:7c3b6e7e-16f7-4fdc-b4aa-c70a50d7c97c,2,205,4,7,7,0,5,4,2,0,0,44.0
2018,uuid:7e0b9fec-97f3-48c0-8eab-218e0f2082c2,5,506,10,7,7,2,7,7,2,7,7,87.0
2018,uuid:717ac9be-af31-4c6f-a6da-e82775a0fffb,4,404,6,7,7,0,7,2,0,0,2,44.0
2018,uuid:2a8c3889-15cb-4b96-880e-65025d74bccd,2,208,5,7,7,0,7,0,0,0,0,42.0
2018,uuid:9bcf16c1-e8b9-481d-b054-66fa0a279598,2,205,4,7,7,0,5,3,0,0,0,41.5
2018,uuid:e74a65fa-31a5-4dc9-a6c9-e8960cd27688,5,507,8,7,7,2,4,7,0,3,7,66.0
2018,uuid:93f12dfa-94ac-47d1-8be0-21dfd39a5336,2,205,4,7,7,0,5,7,2,0,7,49.0
2018,uuid:e544374b-ef20-4c48-9d26-7ebd28f7c929,2,203,5,7,4,0,7,7,0,0,2,37.5
2018,uuid:b526bd85-a1f2-4cc2-8204-0cb20d916604,4,405,7,7,7,2,7,3,2,7,7,85.0
2018,uuid:49280a47-7e11-4cd5-b878-2179c7d901c4,4,401,7,7,7,2,7,7,0,0,7,57.0
2018,uuid:58aafd1c-2c12-4450-b6a2-6332a1a946c1,4,404,6,7,0,0,1,0,0,0,0,15.0
2018,uuid:ebb8ea76-61db-4715-8833-828421be39b9,3,303,3,7,7,0,5,3,0,4,0,57.5
2018,uuid:8bf5ad62-6fe7-4944-925e-b428bfeba4e7,3,305,4,7,7,0,6,5,0,0,0,43.5
2018,uuid:ea76b52e-5886-4b5f-88aa-875042061834,2,205,4,7,7,0,7,7,1,0,0,46.5
2018,uuid:c6f22241-6a64-485e-bf12-d6c60bb96431,2,208,5,7,7,0,7,7,4,7,5,80.0
2018,uuid:edc7d38f-2bda-4c30-987c-ab9564790a73,2,205,4,7,7,0,7,7,0,0,7,49.0
2018,uuid:6a426ffb-1074-43ae-ab9f-122a7e5a1481,4,401,7,7,7,0,4,4,1,3,2,55.0
2018,uuid:c7b9b8da-e535-45d5-9104-0c8190f915dc,4,402,4,7,7,0,7,7,0,0,6,48.5
2018,uuid:4f277b4d-1c79-4a6b-bc3a-4422ec55d8bf,2,203,5,7,7,0,6,7,3,0,5,50.0
2018,uuid:13be0466-d3b9-4144-9f0d-8bd0727ba3e5,2,202,5,7,7,0,3,6,1,1,3,47.5
2018,uuid:852038bc-1b3c-4d65-bef0-2e28b3328159,2,202,5,7,7,0,7,7,7,0,0,52.5
2018,uuid:b087b134-b4fc-46a8-98b6-f4851aa7b382,3,307,1,7,3,5,5,7,0,0,0,51.5
2018,uuid:d8a06840-73c8-4401-a306-3dacc97719ff,5,505,10,7,5,0,7,7,0,0,7,43.0
2018,uuid:fccb4a67-e638-48d4-9d54-2864a81e76dd,4,402,4,7,7,0,7,3,0,0,2,44.5
2018,uuid:8ee4f547-0359-448b-affe-2db6bf1cbfb2,2,207,4,7,7,0,7,3,3,3,3,60.0
2018,uuid:432490b7-6ffb-44c9-b1a1-c0f0d5f8260a,2,207,5,7,7,4,7,7,2,0,7,67.0
2018,uuid:3fc47348-07b5-45d3-a20b-82ea3038b045,3,304,4,7,7,0,7,7,7,0,0,52.5
2018,uuid:9eb994ee-57e0-47b7-93a0-6e02c7ebc280,3,302,1,7,3,0,6,0,0,0,3,30.5
2018,uuid:d4cfed29-227c-4531-8b65-68e63cc86bb4,4,405,9,7,7,0,7,1,0,0,0,42.5
2018,uuid:31961caf-e965-4ce7-b693-dfcbd8236334,4,405,7,7,7,1,7,7,3,7,7,84.0
2018,uuid:8a93b4d4-ab1a-4b56-95ed-76be29ada147,3,305,4,7,7,0,4,3,2,0,3,44.0
2018,uuid:c56cfafa-e28c-4425-878f-af772a1e9274,4,404,6,7,7,0,7,2,0,0,4,45.0
2018,uuid:ee77c326-2850-4912-937e-2a13dcd6c919,4,404,6,7,7,0,4,3,0,0,0,40.5
2018,uuid:71ae2f75-01b1-4d94-8ccf-c1b81c9f235e,4,402,4,7,7,1,7,6,0,0,0,49.0
2018,uuid:a89bbacd-b58f-4088-8cbd-808c258e4b38,2,203,5,7,7,0,7,7,7,0,2,53.5
2018,uuid:0b34cbe3-2423-4f29-8ff2-d46a5a75acc7,3,304,4,7,5,0,4,3,0,4,4,52.5
2018,uuid:24ba0dd5-35c5-4a2a-9ecb-606178a94fc4,3,302,2,7,2,0,0,2,0,0,0,21.0
2018,uuid:b30a4280-906f-439e-9d91-94c3215ffcc8,3,302,1,7,4,0,6,3,0,0,0,33.5
2018,uuid:9fdb4530-3791-4e35-9009-cc7963cce450,4,402,4,7,3,0,5,1,0,0,0,28.5
2018,uuid:fc323bbb-da01-413f-b2cf-a977b6373343,3,302,2,7,3,0,0,1,0,1,0,27.5
2018,uuid:fbd33d44-a942-4661-920c-b8180a74cf89,2,201,5,7,7,0,7,7,0,2,3,55.0
2018,uuid:dbc5e8bb-7016-4bb5-9476-30b7509b3bd4,2,207,4,7,7,0,7,2,0,0,3,44.5
2018,uuid:fd15a5b8-658c-46dd-8047-fac5c49ececa,4,403,3,7,7,0,7,2,3,0,0,46.0
2018,uuid:09a65c23-6933-43de-afa5-bfbdfdd8c4b5,4,403,3,7,7,0,4,2,0,2,7,51.5
2018,uuid:fa89312f-69ae-4465-b8a0-c3b315f9bd20,3,305,4,7,7,0,7,7,5,7,7,82.0
2018,uuid:7d8d35d8-8e18-4bb8-a9fc-cefdba88f054,3,302,2,7,7,0,7,3,2,0,3,47.0
2018,uuid:659397d0-b788-47ac-8d62-bdf6ec7b9fd3,4,402,6,7,7,0,7,3,2,1,3,51.0
2018,uuid:b45fbc6f-1162-48dd-b669-aca7e2e53c0d,3,304,4,7,2,0,4,2,0,0,0,25.0
2018,uuid:422dc3dd-de79-4e09-b218-85245ca6dd67,2,204,5,7,7,0,7,7,7,3,7,68.0
2018,uuid:3aeead85-e283-49fe-b7a5-a25901b7684c,1,101,8,7,7,0,7,5,2,2,4,56.5
2018,uuid:b0f981b8-bdba-4406-9cac-6d85b770786c,3,306,1,7,4,1,6,7,0,0,3,41.0
2018,uuid:b3b49e1d-45a1-4ad2-a5e4-c8277d257635,2,203,2,7,7,1,6,7,0,0,0,48.5
2018,uuid:e0b8b949-bc39-47c0-891d-98376316f75c,3,302,1,7,7,0,4,3,1,0,4,43.5
2018,uuid:157deb7a-6d3b-4203-88d3-78ccaeb21296,4,402,6,7,7,0,4,7,0,0,0,42.5
2018,uuid:204798ab-f09f-4bf0-9690-5c72ffa43d4b,3,301,2,7,3,0,6,3,0,0,3,32.0
2018,uuid:05ccd724-e2d1-408c-a461-3f0738d6e805,2,205,4,7,7,0,7,3,7,7,0,78.5
2018,uuid:af7950cd-af2e-4456-bd63-c4223ba71900,2,203,2,7,2,0,7,7,0,0,0,30.5
2018,uuid:35f0a41c-3fa1-49c0-bfd9-4187b285388b,3,303,3,7,6,0,5,2,0,0,0,38.0
2018,uuid:cd91b561-9556-4107-a685-6d94e3068fa5,4,403,3,7,7,0,7,7,0,0,0,45.5
2018,uuid:d27d5beb-907d-4548-9601-df1c65f05d5d,3,305,4,7,5,0,4,3,0,0,0,34.5
2018,uuid:549a4844-9cb6-4ce5-80b9-2bd41b09cd71,2,203,4,7,7,0,7,7,0,0,0,45.5
2018,uuid:a3d15d43-e36f-437a-acd1-6d832fd3f4aa,2,204,5,7,7,0,4,4,3,0,1,44.5
2018,uuid:25b9b460-c2e9-461a-900f-8c5459db1afa,2,207,5,7,6,0,6,4,0,7,1,68.5
2018,uuid:53458d8f-e87c-42ad-8fa4-8e7b92df2d7e,2,206,5,7,7,0,3,2,2,0,3,42.5
2018,uuid:d435aa44-cb77-4d41-a088-042a8202eeb9,4,403,3,7,7,0,5,0,1,2,0,49.0
2018,uuid:ab124a22-5999-49f5-9b8c-22cdb322b50e,5,507,8,7,7,0,4,7,0,7,4,72.5
2018,uuid:4d43b441-75a7-473c-bcf8-67324c456a46,2,202,5,7,7,0,6,4,1,0,4,46.0
2018,uuid:8ff1fe7f-d4e2-49c2-8792-e6ee0028b890,2,206,5,7,7,0,7,7,7,7,7,84.0
2018,uuid:f1a4d456-3aaf-47fb-864d-baeb25f3ab06,4,405,9,7,7,0,6,3,0,7,3,72.0
2018,uuid:8dede117-4d38-4cc4-8dbe-035746a8c88f,2,208,5,7,7,0,7,7,1,0,0,46.5
2018,uuid:9fc02881-8816-45f2-b7ac-955bab453aea,2,201,5,7,4,0,7,0,1,1,2,39.0
2018,uuid:19d17c56-54af-43a5-8962-4fd67805f0bd,2,208,5,7,7,1,7,7,7,1,7,64.0
2018,uuid:e5f53991-390b-474e-8076-4adb522fedb7,3,303,3,7,7,5,3,6,1,0,0,62.0
2018,uuid:ef14cf4e-8e7e-49f3-857c-2afcc962a932,2,205,2,7,7,0,7,2,0,0,0,43.0
2018,uuid:f365f63a-f91b-462b-8aa3-20d0de8a8bec,4,401,7,4,7,0,7,7,0,0,0,39.5
2018,uuid:8cff9edc-1381-4774-9852-4f8a7a2732da,5,501,9,7,7,0,7,7,0,4,7,65.0
2018,uuid:9f96bc0b-93ee-49d8-85ed-189a6f80606e,4,401,7,7,7,1,7,7,7,5,7,80.0
2018,uuid:147169a9-220c-4a67-bf49-69596a826dc9,3,306,1,7,7,3,4,7,1,0,7,59.0
2018,uuid:3666296d-c95a-481f-a4ec-39d46a2c7e8b,3,303,3,7,7,0,3,2,1,0,7,43.5
2018,uuid:44a6101f-ab03-47ed-affe-0a972e011331,2,203,5,7,7,0,7,7,0,0,0,45.5
2018,uuid:bb3e934e-d02c-444a-a3d4-5083ec553c6a,5,506,10,7,7,0,7,7,0,0,7,49.0
2018,uuid:1090c927-d814-4732-bfe5-b1dfea7c1e28,3,301,1,7,7,0,7,7,3,0,0,48.5
2018,uuid:80d85766-7539-4183-93be-48f17cc5727a,2,206,5,7,7,0,7,0,4,0,3,47.5
2018,uuid:3ef45496-0860-4475-b107-c3b484f4ec3b,2,204,5,7,7,0,7,5,0,0,0,44.5
2018,uuid:465dd987-5f29-4e06-ad70-fa2f0aa6de6d,4,401,7,7,7,0,0,1,0,0,0,35.5
2018,uuid:d748307e-e947-4fe5-90b7-a84700db4402,2,205,4,7,2,0,5,0,0,0,0,25.0
2018,uuid:1dfa51c1-19ab-4c57-82a2-66c6d2e478a1,2,206,5,7,7,0,7,2,1,0,0,44.0
2018,uuid:58b0a4f3-ca87-4f7f-ab23-edc9999d9e1f,2,205,2,7,5,0,7,4,0,0,0,38.0
2018,uuid:825a41a9-7c1c-4247-8ac6-900a6b21a672,5,503,9,6,7,0,6,2,0,0,2,41.0
2018,uuid:0b89728b-a57c-4503-a956-344f3acbc08b,3,305,4,7,7,0,5,5,2,0,5,47.0
2018,uuid:72978dfd-1cd3-44ac-9cd0-3c9cb54992f1,4,403,3,7,7,0,7,7,0,3,7,61.0
2018,uuid:a9f5ce5f-872e-4df6-b5a3-505ba002b092,5,506,8,7,4,0,1,1,0,3,3,41.0
2018,uuid:663e264d-fc81-4dba-9417-77601ce68602,2,206,5,7,6,0,7,7,0,7,2,71.5
2018,uuid:e01b7cab-09c8-4951-883f-c541b1c90c58,2,203,2,7,3,0,4,1,0,0,1,28.0
2018,uuid:ae685db4-3a4e-4fef-9e79-dfdd2ddbb244,2,205,2,7,7,0,5,3,0,0,0,41.5
2018,uuid:c91195eb-987b-4a4c-88d7-772ad908a24e,2,208,5,7,7,0,4,3,0,0,0,40.5
2018,uuid:35a417e4-35c5-4b70-be96-367782df0239,2,208,5,7,7,0,0,0,0,0,0,35.0
2018,uuid:492aa9cf-e88a-4ddb-9cee-07600f0b0546,3,305,4,3,7,2,7,3,1,1,7,52.0
2018,uuid:45e224a1-9e6e-4c8b-9057-46ca4a5d1f8a,2,208,5,4,7,0,6,7,2,0,7,44.0
2018,uuid:b55886f7-d561-4914-89bb-7434fb16cd31,2,202,5,5,3,0,3,2,0,0,0,23.0
2018,uuid:e6b1b514-d253-4e50-ba53-b79b6b53fdd9,3,305,4,6,7,0,7,0,0,0,0,40.0
2018,uuid:d26b130b-9e40-4c16-8882-30adc543d93f,3,301,2,6,7,0,4,2,1,0,0,39.0
2018,uuid:6e652d30-c39a-4153-b8b2-5895efc2979f,3,302,1,7,7,0,7,3,0,0,1,44.0
2018,uuid:debc9fc2-1fd6-43e9-be41-ec354127c447,4,401,7,7,7,0,5,4,7,2,7,60.5
2018,uuid:5a88f5be-2ea5-4ccf-a649-67a4b2f655d7,4,403,3,7,7,0,0,7,0,0,7,42.0
2018,uuid:86d0e75d-287f-437d-904a-5c9956b8634b,3,301,2,7,7,0,7,5,1,0,0,45.5
2018,uuid:8c005f94-0729-4274-972c-69e53280992a,5,506,10,7,7,7,7,7,0,0,7,77.0
2018,uuid:7eb9ce4c-8e32-49ad-ad90-682e4ad5a744,2,208,5,7,6,5,7,6,7,0,1,69.5
2018,uuid:0ff2a826-7ef4-480a-8568-ffb324389112,5,502,7,7,7,0,3,5,0,0,0,40.5
2018,uuid:c8e02a32-3d20-490c-ba33-bfe9cd10ff71,2,208,5,7,7,0,7,4,1,0,3,46.5
2018,uuid:edf102e8-46f6-4c62-ad29-38d9e4781029,4,403,6,7,7,0,7,0,0,7,3,71.5
2018,uuid:a4c794cf-ca31-43aa-b6d9-56772cf16faa,3,303,3,7,7,0,7,7,1,0,0,46.5
2018,uuid:4faaaf2c-40af-42c9-a672-18009a8de4fc,3,304,2,7,7,0,3,1,0,0,0,38.5
2018,uuid:ca5ff7c9-e3e5-4223-9538-48041a0a9c8c,5,501,10,7,7,0,3,7,1,2,7,54.0
2018,uuid:bb1ceef7-a8ce-4e7e-a0f1-b5bd3980d37a,3,304,4,7,7,0,7,0,0,0,0,42.0
2018,uuid:008cf888-e554-4166-875f-d3295fa811ec,4,404,3,7,7,2,5,3,0,0,7,53.0
2018,uuid:ff38b5fc-e91a-4501-be38-62f23db2c6d7,4,402,4,7,7,2,6,5,5,0,0,56.5
2018,uuid:b9231815-ebc6-4b87-9b53-3f4b4bc78585,3,302,1,7,3,0,6,3,0,0,3,32.0
2018,uuid:219fd68e-3177-470d-8dce-e8a4449d0448,4,402,4,7,5,0,3,0,0,0,0,32.0
2018,uuid:d8b4947c-f82e-47f9-9f1b-241b7c3ee6e8,3,303,3,7,6,0,3,2,0,0,2,37.0
2018,uuid:c258b85c-a44f-4ca8-8bfa-8340dce95274,3,301,4,7,5,0,7,5,0,0,0,38.5
2018,uuid:451bc130-bb1d-4a82-a4f8-4fd068740946,4,404,3,7,7,0,4,3,2,0,0,42.5
2018,uuid:3e0b3e43-51de-43e7-8620-fad6303bd7ec,2,208,5,7,7,0,7,7,4,0,0,49.5
2018,uuid:f54d90a1-adc9-4361-9143-324af4a5c350,2,204,5,7,7,0,7,7,7,7,0,80.5
2018,uuid:fad30f52-f321-4ce7-8401-c035575216ca,3,301,2,7,5,0,7,2,0,0,2,38.0
2018,uuid:d5c7a0db-4d49-4a7a-a0e1-20204c0ad310,2,204,4,7,7,0,6,6,0,0,7,47.5
2018,uuid:29a4304f-7ba9-4aba-a63d-0e2f095f6cd8,3,307,1,7,6,2,4,3,7,0,0,52.5
2018,uuid:25a631e3-4b95-4c73-881b-3a9cc1d1b7b0,4,404,6,7,7,0,3,0,0,0,0,38.0
2018,uuid:bdc8fefa-5df0-4449-ada5-9d898ca8b942,3,307,1,7,6,0,4,4,0,0,7,41.5
2018,uuid:6089d193-5bc4-4482-b73a-4032bd102704,4,403,3,7,7,0,7,2,2,0,0,45.0
2018,uuid:380c5417-c2d7-45d4-8957-b3195e0f3a88,2,207,4,7,6,0,7,3,0,0,0,40.5
2018,uuid:9ea38705-ce06-450b-8f74-2c228230c058,3,301,1,7,7,2,4,0,0,0,7,50.5
2018,uuid:f2698ca1-0447-4984-840d-60a095f1542a,2,205,4,7,7,2,4,3,0,0,0,48.5
2018,uuid:38374f24-28fe-47e8-a516-1cac2b00e7cb,2,202,5,7,2,0,0,3,3,0,0,24.5
2018,uuid:07caef15-af7d-470f-8efc-40a9cb4258da,3,305,4,7,3,0,3,0,0,0,0,26.0
2018,uuid:35a87da6-3f9d-4f83-a028-15710a67799e,2,204,4,7,7,0,4,3,7,0,1,48.0
2018,uuid:d5694a58-d6c8-4286-9efe-932195714ab9,2,205,4,7,5,0,0,2,0,0,0,30.0
2018,uuid:dc39362b-9f5d-4aae-85c6-dfc9e3475d6d,2,204,5,7,7,0,7,7,7,0,0,52.5
2018,uuid:dc11a7d2-9095-472c-b700-0d4526062adc,2,202,5,7,3,0,7,7,4,0,0,37.5
2018,uuid:fe6631ac-1aa1-4880-8bec-3ef13ea18541,2,205,4,7,7,0,7,7,0,0,0,45.5
2018,uuid:063482ff-b313-4971-a896-cd7cf86bb1d5,4,404,6,7,7,0,7,4,0,0,0,44.0
2018,uuid:fd67095a-caa9-4cac-bc3b-18b41a914dcb,5,502,7,7,7,1,4,1,0,0,0,43.5
2018,uuid:7224e07c-79e3-43bf-990a-1a21441ff7ca,5,507,8,7,7,0,7,0,0,7,3,71.5
2018,uuid:f658c8b3-4035-46ae-8499-fd72ae4fd1f5,4,403,3,7,7,0,7,2,0,0,0,43.0
2018,uuid:8d3b92a1-bcf4-4b81-b8f3-db4c02d5d17e,2,207,4,7,7,0,7,2,7,7,0,78.0
2018,uuid:5068e98b-ee0d-49ca-85ee-c18ce6707cb7,2,203,4,7,7,0,7,7,0,0,2,46.5
2018,uuid:2297ffd9-a18a-4e34-a0b0-900293fdf199,2,205,4,7,7,0,7,3,0,0,2,44.5
2018,uuid:0326875a-a7ec-4431-96b0-84e8901d2e16,2,208,5,7,7,0,7,7,5,0,4,52.5
2018,uuid:7f0d3aff-9881-42c3-b391-4d090c216248,5,505,12,3,7,0,7,5,0,0,7,40.0
2018,uuid:5b54413d-45ae-416d-b9c4-74a77fafaf01,3,306,1,3,2,0,7,7,0,2,7,34.0
2018,uuid:bddb01b5-2805-4c33-a3f6-0eb65f6059b2,5,506,10,3,7,0,7,0,2,0,5,38.5
2018,uuid:e19fe5db-1cfe-4b97-a9cd-d220667cc65a,4,404,6,3,7,0,7,3,0,0,1,36.0
2018,uuid:30b67a3d-3213-4e43-92aa-91087b9650a4,2,208,5,4,7,1,7,6,2,1,3,50.5
2018,uuid:67a6b041-4d98-4029-8da3-9a421309b0b3,2,206,5,4,7,0,7,7,3,0,7,46.0
2018,uuid:3f106c8f-7341-400b-9733-a20dd61ff5b0,3,306,1,4,7,0,3,7,0,0,7,39.0
2018,uuid:cce39865-f787-43f1-a88b-4eae1fb087a8,4,404,6,4,7,0,4,7,0,0,7,40.0
2018,uuid:fe04eda1-a2e4-46f3-afef-a7224eb1d023,2,207,4,4,5,0,3,2,0,0,0,27.0
2018,uuid:ff7d05e5-ce00-4655-a29d-04e7dab72ad1,3,305,4,4,7,0,4,0,0,0,0,33.0
2018,uuid:42e374a5-e4ca-469b-9b32-9ce581054e17,3,302,2,4,3,0,4,0,0,0,0,21.0
2018,uuid:3583e2e3-79f5-4472-addc-74da6db01d22,5,503,7,4,7,0,4,0,0,7,1,61.5
2018,uuid:e9b0174b-2580-480f-ab75-cfe8c6cb7a77,4,405,7,5,7,0,3,3,0,2,2,44.5
